"Subject","Sent","Name","Email","Status","Last Open","Opens","Clicks","PDF Views"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@websterandco.com","Opened","Mar 21, 2025, 5:14:38 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@delsolestates.com","Opened","Mar 21, 2025, 4:42:31 PM","3","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@drumelia.com","Opened","Mar 21, 2025, 4:25:48 PM","2","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","gs@inproperty-spain.com","Opened","Mar 21, 2025, 4:25:38 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@intermarbella.com","Opened","Mar 21, 2025, 4:21:18 PM","2","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","desiree@realestate-space.com","Opened","Mar 21, 2025, 4:14:03 PM","2","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","erik@m21marbella.com","Opened","Mar 21, 2025, 4:09:25 PM","2","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@privateproperty.es","Opened","Mar 21, 2025, 4:07:33 PM","2","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","ignacio@nvoga.com","Opened","Mar 21, 2025, 4:04:46 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","holger@realestatemarbella.com","Opened","Mar 21, 2025, 4:00:45 PM","2","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@targetpropertyspain.com","Opened","Mar 21, 2025, 3:58:30 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@lineainvest.com","Opened","Mar 21, 2025, 3:50:33 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@hihomes.es","Opened","Mar 21, 2025, 3:48:06 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","fleur@cdsproperty.es","Opened","Mar 21, 2025, 3:45:41 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@keyrealestates.com","Opened","Mar 21, 2025, 3:44:36 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@goldenproperties.es","Opened","Mar 21, 2025, 3:44:20 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@carlingpetri.com","Opened","Mar 21, 2025, 3:43:47 PM","2","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@prorealestate.es","Opened","Mar 21, 2025, 3:41:52 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@andadev.com","Opened","Mar 21, 2025, 3:41:44 PM","2","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@livingstone-estates.com","Opened","Mar 21, 2025, 3:39:29 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","ferdinand@cdsproperty.es","Opened","Mar 21, 2025, 3:39:21 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@magna-estates.com","Opened","Mar 21, 2025, 3:38:07 PM","2","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","erika@decoluxe.es","Opened","Mar 21, 2025, 3:37:39 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@blue-square.es","Unsubscribed","Mar 21, 2025, 3:35:17 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@reloreal.com","Opened","Mar 21, 2025, 3:35:13 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@aedashomes.com","Opened","Mar 21, 2025, 3:35:07 PM","2","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","dino.kara@svenskfast.se","Opened","Mar 21, 2025, 3:34:39 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","fredric.thunell@svenskfast.se","Opened","Mar 21, 2025, 3:34:35 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","evelyn.amaya@svenskfast.se","Opened","Mar 21, 2025, 3:34:31 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@marbella-hills-homes.com","Opened","Mar 21, 2025, 3:34:23 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@bromleyestatesmarbella.com","Opened","Mar 21, 2025, 3:34:19 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","espanja@bo-homes.es","Opened","Mar 21, 2025, 3:34:16 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","helen.jelbe@bjurfors.se","Opened","Mar 21, 2025, 3:33:59 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@terramarbella.com","Opened","Mar 21, 2025, 3:33:54 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@idiliqestates.com","Opened","Mar 21, 2025, 3:33:47 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@lavandarealestate.com","Opened","Mar 21, 2025, 3:33:44 PM","2","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","guy@questates.com","Opened","Mar 21, 2025, 3:33:42 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@realestatemarbella.com","Opened","Mar 21, 2025, 3:33:01 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@mpdunne.com","Opened","Mar 21, 2025, 3:32:51 PM","2","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@neinorhomes.com","Opened","Mar 21, 2025, 3:32:49 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@solvilla.es","Opened","Mar 21, 2025, 3:32:35 PM","2","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@milahomessl.com","Opened","Mar 21, 2025, 3:32:10 PM","2","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@soliarealestate.es","Opened","Mar 21, 2025, 3:31:46 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@von-poll.com","Opened","Mar 21, 2025, 3:31:27 PM","1","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@yourviva.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@xcaperealestate.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@windsorspain.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@wesellhomes.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@vivi-realestate.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@vivasir.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@verdinproperty.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@toptenmarbella.com","Hard bounce","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@thelegends.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@tekce.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@taylorwimpey.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@strand.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@spainrealty.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@startgroup.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@sotocasaestate.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@somosbios.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@somosbios.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@sierrablancaestates.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@scmarbella.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@smartmovemarbella.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@roccabox.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@roshrealestate.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@realdealestates.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@realestate-leader.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@questates.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@propertyoso.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@primerealtymarbella.com","Soft bounce","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@panorama.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@one-marbella.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@nordicamarbella.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@nevadomarbella.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@mirealestate.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@michael-moon.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@mgbonitahome.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@me-estates.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@marcopropertyservices.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@marbellarealestate.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@marbellaforsale.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@marbellaco.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@luxus-liegenschaften.de","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@lmg.realestate","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@lucasfox.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@liontrustspain.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@ladehesaproperties.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@kwspain.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@kssir.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@kdteam.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@inmoluxgroup.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@horizonte-village.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@hernanbustos.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@hasiera.net","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@goldenhills.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@gmmrealestate.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@firstchoicespain.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@elsotodemarbellaproperty.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@dmproperties.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@directestates.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@dallimoremarbella.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@crystalshore-properties.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@costablancawoningen.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@casamarbella.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@coldwellbanker.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@carlton-international-marbella.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@callowestates.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@bhhsmalaga.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@bespokerealty.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@banusproperty.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@bahiaestates.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@arrowheadprop.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@ameaestate.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@alorarealestate.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@advantageinvestment.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info@24kpropertiesmarbella.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","info+1837@realista.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","ines@drumelia.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","hugues@marbellaforsale.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","hello@propertissimo.net","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","hello@propertissimo.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","hampus.tapper@husmanhagberg.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","goldenmile@serneholtestate.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","glen@realestate-space.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","ginevra@m21marbella.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","general@c21iberia.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","gines@nevadomarbella.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","gavin@realestate-space.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","gasper@drumelia.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","fuengirola@serneholtestate.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","fredrik@serneholtestate.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","fredrik.almer@serneholtestate.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","filippa@serneholtestate.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","felipe@cdsproperty.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","fabio@advantageinvestment.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","fadi@decoluxe.es","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","erik@immotropical.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","enquiries@marbellaliving.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","enquiries@directpropertyinvestments.com","Unopened","","0","0","0"
"The premiere Real Estate company on the Costa del Sol","Mar 21, 2025, 3:30:00 PM","","emma@lmg.realestate","Unopened","","0","0","0"
